,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049
2493,0.2682345936290563,1,0.009791467,0.7723566883306509,1999,2,1,2,0.3565235132102418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2494,0.4135159273593331,1,0.072820885,0.6789647128333639,1987,1,3,2,0.2300316229725594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2495,0.39267639178326885,1,0.073354286,0.15078285760854063,2004,3,2,2,0.17923084769968378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2496,0.5325989877939863,2,0.068010049,0.11021382148605424,2002,2,2,2,0.05646230745690096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2497,0.6278654361417088,2,0.087406863,0.808815340002309,1997,3,1,2,0.04825053555034174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2498,0.2229830306638881,2,0.030198228,0.28416322012373596,1999,2,1,2,0.16352137100887484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2499,0.5713009824352485,2,0.024442501,0.700857900562992,1999,2,1,2,0.20809956135876773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2500,0.4943521991149732,1,0.033436336,0.3230123803896801,1985,2,3,4,0.23166377639498115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2501,0.2268532301280143,2,0.039844429,0.6741505884590048,1997,3,1,2,0.14332347240640622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2502,0.4343554629353974,2,0.055805027,0.09243101820725438,1999,2,1,2,0.03672345200448843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2503,0.8958023221196785,1,0.047888606,0.046634442339167,2004,3,2,2,0.0438641232275834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2504,0.8600774039892825,2,0.065735977,0.6720393686884122,1999,2,1,2,0.21396511272059576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2505,0.8154212563262875,1,0.076089711,0.7709381727549932,1999,2,1,2,0.2921554626134857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2506,0.9106877046740102,2,0.020908608,0.13679804277108842,1999,2,1,2,0.04014077323268388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2507,0.49389699315272395,1,0.030678825,0.9355496471962459,2002,2,2,2,0.268795266755075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2508,0.4943521991149732,1,0.111381428,0.32034258297170104,1985,2,3,4,0.22452310517188617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2509,0.8958023221196785,1,0.039738393,0.5622389625735998,2009,2,3,3,0.2242170764051821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2510,0.6635903542721047,2,0.01903743,0.12420967205210223,2007,2,2,2,0.034989288993165356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2511,0.520690681750521,1,0.06356617,0.5096842762938968,1997,3,1,2,0.27409976537794556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2512,0.3477225364691872,1,0.112553853,0.11770877900698816,2009,2,3,3,0.1030296847903703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2513,0.3539743971420065,2,0.013493914,0.4771908467969222,2004,3,2,2,0.2364582270733449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2514,0.8809169395653469,1,0.118102769,0.8213926749926994,1997,3,1,2,0.15168825869631747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2515,0.5683239059243822,1,0.06682033,0.7114581423303384,1987,1,3,2,0.36223605018871774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2516,0.240845489729086,2,0.040205535,0.6683534353374216,1997,3,1,2,0.5789044170151995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2517,0.7469484965763621,1,0.038816115,0.5738332688167661,2002,2,2,2,0.09905131082321739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2518,0.4943521991149732,2,0.076348933,0.006646055321258561,1985,2,3,4,0.05207589513414262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2519,0.9493896993152723,1,0.032819637,0.03264962750171478,1999,2,1,2,0.07268183209221668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2520,0.6278654361417088,2,0.096249842,0.4380513619786892,1999,2,1,2,0.15984902580842603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2521,0.1271211670139923,2,0.0,0.6182002933806003,2007,2,2,2,0.32184025298378055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2522,0.4943521991149732,1,0.0,0.38096184014832013,1985,2,3,4,0.1810670202999082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2523,0.19946412622804408,1,0.010003987,0.9314613342026092,1987,1,3,2,0.4385392226869326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2524,0.8005358737719559,1,0.124452048,0.3702164361048292,1997,3,1,2,0.09731714781189434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2525,0.19559392676391782,2,0.154363209,0.0829589674632765,2007,2,2,2,0.04335407528307662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2526,0.6308425126525752,2,0.066551268,0.48126812406196307,2007,2,2,2,0.30041823931449557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2527,0.6338195891634414,2,0.173703549,0.6133972047348369,1998,2,3,1,0.07793532592063655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2528,0.9106877046740102,1,0.054025644,0.7045327981853867,1997,3,1,2,0.49566459247169237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2529,0.4943521991149732,1,0.03523927,0.8502222425958751,1985,2,3,4,0.454962766500051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2530,0.16493003870199466,1,0.093385381,0.254775074873174,1997,3,1,2,0.12322758339283894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2531,0.07889252753795772,1,0.024937792,0.49724106785105504,2002,2,2,2,0.15740079567479345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2532,0.3655849955343852,2,0.060654268,0.6090075314603155,2004,3,2,2,0.2532898092420688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2533,0.4943521991149732,1,0.06912336,0.31750555182038587,1985,2,3,4,0.21095582984800573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2534,0.9345043167609407,1,0.025953257,0.6294932393428818,1997,3,1,2,0.1916760175456493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2535,0.20809764810955644,2,0.07884393,0.958302772854145,2007,2,2,2,0.668570845659492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2536,0.42244715689193213,1,0.033851785,0.3433639617246977,2004,3,2,2,0.07548709578700398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2537,0.8809169395653469,1,0.118342285,0.8120547507962703,2002,2,2,2,0.13455064776088954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2538,0.15957130098243527,1,0.058121214,0.3590576166900964,2004,3,2,2,0.10333571355707438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2539,0.4522179220005954,1,0.015457803,0.7585060000407473,2004,3,2,2,0.40038763643782516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2540,0.24173861268234595,1,0.116152226,0.2667827964875823,1987,1,3,2,0.11333265326940734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2541,0.13158678178029173,2,0.087260103,0.3129927877269116,1997,3,1,2,0.15760481485259617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2542,0.34206609109854125,2,0.0111263,0.2375398135131648,1997,3,1,2,0.09027848617770072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2543,0.511759452217922,2,0.038167453,0.2470118642571427,2007,2,2,2,0.09170662042231971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2544,0.2551354569812444,2,0.076547632,0.33205998003382026,2004,3,2,2,0.12445169845965523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2545,0.22060136945519498,2,0.0,0.38745169746483843,2002,2,2,2,0.05406508211771907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2546,0.9255730872283418,1,0.074931201,0.32951327343479414,2009,2,3,3,0.08211771906559218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2547,0.30604346531705867,1,0.0,0.653229393748005,2004,3,2,2,0.19810262164643477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2548,0.8511461744566835,1,0.16758389,0.6932288164945093,1997,3,1,2,0.20595735999183926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2549,0.8154212563262875,1,0.054318517,0.465306216001467,1999,2,1,2,0.48633071508721826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2550,0.4943521991149732,2,0.060800116,0.0559613308070004,1985,2,3,4,0.05641130266245028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2551,0.04554927061625487,1,0.0,0.29914209943700804,1987,1,3,2,0.08329082933795778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2552,0.21196784757368264,2,0.032152786,0.5352633973745153,2004,3,2,2,0.14067122309497093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2553,0.6278654361417088,1,0.055840055,0.46078241617939686,1997,3,1,2,0.10557992451290424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2554,0.23012801428996724,1,0.070968081,0.7836606700215282,2007,2,2,2,0.1461797408956442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2555,0.2646621018160167,1,0.081996013,0.7850791855971857,2004,3,2,2,0.32694073242884836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2556,0.21583804703780884,2,0.082737261,0.11064930831448772,2009,2,3,3,0.023768234214016117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2557,0.4943521991149732,1,0.011206632,0.6796684527568948,1985,2,3,4,0.30378455574824037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2558,0.6427508186960404,1,0.014047825,0.023043450210188193,2002,2,2,2,0.04233397939406305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2559,0.955343852337005,2,0.045982389,0.6186137087518422,1987,1,3,2,0.038457615015811485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2560,0.2825245608812147,1,0.042256257,0.39537110608561005,1987,1,3,2,0.12077935325920637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2561,0.8958023221196785,1,0.0,0.04918114893819314,1999,2,1,2,0.04717943486687749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2562,0.40160762131586786,1,0.056424146,0.9190291614883633,2004,3,2,2,0.16775476894828117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2563,0.4943521991149732,1,0.170254469,0.39720303703250953,1985,2,3,4,0.16046108334183415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2564,0.6397737421851741,2,0.084749164,0.7819739013507733,2004,3,2,2,0.30852800163215344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2565,0.2191128311997618,1,0.014541462,0.6502803075063329,2007,2,2,2,0.29200244823013366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2566,0.6338195891634414,1,0.091763303,0.8372094207770512,1997,3,1,2,0.13781495460573295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2567,0.4943521991149732,1,0.069851683,0.3382926199838369,1985,2,3,4,0.09782719575640111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2568,0.2646621018160167,1,0.039004193,0.02431680350970125,2002,2,2,2,0.04794450678363767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2569,0.2646621018160167,2,0.05060313,0.507696147342257,2002,2,2,2,0.3346934611853514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2570,0.6427508186960404,2,0.113195815,0.6772558727054174,2004,3,2,2,0.2765479955115781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2571,0.4943521991149732,2,0.134327613,0.01598397951768772,1985,3,1,1,5.1004794450678706e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2572,0.9255730872283418,2,0.054584207,0.6880012767489083,2004,3,2,2,0.3228603488727941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2573,0.34206609109854125,2,0.018623146,0.24008652011219092,1998,2,3,1,0.017341630113230644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2574,0.4641262280440607,1,0.093278912,0.37106533830450467,2004,3,2,2,0.19718453534632258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2575,0.2575171181899375,1,0.086957199,0.5147666537633532,2002,2,2,2,0.1025706416403142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2576,0.6725215838047037,1,0.13689554,0.6160780378814118,1998,2,3,1,0.037998571865755386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2577,0.5683239059243822,1,0.090043082,0.46205576947890986,2009,2,3,3,0.062327858818728966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2578,0.9345043167609407,1,0.014251461,0.49810100577932614,2002,2,2,2,0.20034683260226463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2579,0.711223578445966,1,0.035711426,0.26452641444084507,1999,2,1,2,0.1188411710700806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2580,0.5385531408157189,2,0.043655155,0.5327056550468934,1997,3,1,2,0.2754768948281139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2581,0.4943521991149732,2,0.108568067,0.04932631121433763,1985,2,3,4,0.05947159032949098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2582,0.9404584697826734,1,0.090480214,0.37460610937935057,1998,2,3,1,0.006477608895236153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2583,0.16195296219112834,1,0.027942357,0.48296592846131386,2004,3,2,2,0.12088136284810774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2584,0.901756475141411,1,0.041730507,0.3310769512865962,2004,3,2,2,0.18147505865551364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2585,0.4943521991149732,1,0.099589909,0.33064146445816267,1985,2,3,4,0.321126185861471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2586,0.4943521991149732,1,0.294939214,0.06713118595032905,1985,3,1,1,0.00816076711210854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2587,0.5713009824352485,1,0.008829806,0.7025557049623428,2009,2,3,3,0.3435172906253188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2588,0.8600774039892825,1,0.067722325,0.4226369958369836,2009,2,3,3,0.11802509435886975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2589,0.4943521991149732,1,0.060405784,0.8627885418576697,1985,2,3,4,0.5181067020299909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2590,0.9493896993152723,1,0.0,0.024741254609538948,2009,2,3,3,0.06197082525757422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2591,0.14319738017267045,1,0.077193561,0.24883275947544634,1997,3,1,2,0.0952769560338672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2592,0.6427508186960404,1,0.013869039,0.13254249604411578,2009,2,3,3,0.031724982148321944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2593,0.7469484965763621,1,0.067290244,0.35355078812080215,2002,2,2,2,0.1188411710700806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2594,0.33581423042572195,2,0.146960375,0.47111440485164596,2002,2,2,2,0.1265938998265837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2595,0.4943521991149732,1,0.018632082,0.21944461422488434,1985,3,1,1,0.036009384882178926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2596,0.07293837451622509,1,0.096536082,0.5584299384036564,1999,2,1,2,0.2712434968887076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2597,0.10896100029770764,1,0.084008316,0.32669831374067065,2002,2,2,2,0.08834030398857494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2598,0.4943521991149732,1,0.005638944,0.6523915272769255,1985,2,3,4,0.23849841885137205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2599,0.2825245608812147,1,0.01601936,0.9219892834586313,2004,3,2,2,0.49342038151586254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2600,0.5415302173265852,2,0.13187274,0.6652591868196049,1998,2,3,1,0.054575130062225856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2601,0.27627270020839534,1,0.114863923,0.11771981473558395,2004,3,2,2,0.13944710802815466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2602,0.2747841619529622,1,0.103138922,0.4688359513477172,1999,2,1,2,0.22773640722227892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2603,0.4790116105983923,1,0.056191301,0.09341404695447848,2002,2,2,2,0.05386106293991636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2604,0.6129800535873772,1,0.01867669,0.6682193087898729,2007,2,2,2,0.30057125369784765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2605,0.8809169395653469,2,0.021578923,0.3786944223729872,2007,2,2,2,0.13592777721105784,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2606,0.8422149449240844,1,0.0,0.08889024713240837,2004,3,2,2,0.03325512598184229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2607,0.053885084846680566,2,0.032242661,0.6635613824202542,2002,2,2,2,0.268795266755075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2608,0.2518606728192915,1,0.025962714,0.3805263533198867,2004,3,2,2,0.14679179842905235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2609,0.4790116105983923,1,0.096407554,0.7621919333917379,2002,2,2,2,0.2536978475976742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2610,0.25037213456385826,1,0.050256604,0.40765811652371153,2009,2,3,3,0.20310109150260125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2611,0.4611491515331944,2,0.058234621,0.11658058798361959,2002,2,2,2,0.04284402733856983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2612,0.8958023221196785,1,0.023931217,0.3052075056536886,1987,1,3,2,0.05386106293991636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2613,0.4943521991149732,1,0.284065879,0.3152491697736487,1985,3,1,1,0.013669284912781804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2614,0.21434950878237566,2,0.033692089,0.19077124462644907,2009,2,3,3,0.09542997041721923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2615,0.4943521991149732,2,0.023417004,0.8172822905418713,1985,2,3,4,0.5491176170560034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2616,0.20333432569217028,1,0.034647829,0.5940286521470435,2007,2,2,2,0.23523411200652863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2617,0.8511461744566835,1,0.142219209,0.5786253217339338,2009,2,3,3,0.11404672039171684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2618,0.3896993152724025,1,0.11089655,0.6803721926804257,2002,2,2,2,0.1584718963582577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2619,0.3003870199464126,1,0.006708517,0.5659138601959947,1999,2,1,2,0.2251351627052943,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2620,0.2807383149746948,1,0.103419257,0.49582255227539745,1998,2,3,1,0.008925839028868716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2621,0.5236677582613872,1,0.032180494,0.12703566747482156,1997,3,1,2,0.030653881464857695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2622,0.40160762131586786,2,0.066717378,0.974566041195526,2004,3,2,2,0.37442619606242994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2623,0.8600774039892825,1,0.128814669,0.32416264287024016,2007,2,2,2,0.08665714577170255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2624,0.4611491515331944,1,0.111500259,0.018664812664262564,2002,2,2,2,0.062327858818728966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2625,0.11134266150640071,1,0.010497273,0.36965785845744287,2007,2,2,2,0.2128940120371315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2626,0.4135159273593331,2,0.020653603,0.2277774382168979,2009,2,3,3,0.06375599306334796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2627,0.03780887168800242,1,0.042687151,0.6987356450638036,1999,2,1,2,0.22314597572171785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2628,0.4522179220005954,1,0.021705417,0.56124489809778,1987,1,3,2,0.23778435172906257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2629,0.6367966656743078,1,0.026651184,0.23484794463799413,1999,2,1,2,0.12440069366520455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
